country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Philippines,2008,890190,Cargo vessels other than tanker or refrigerated,Export,62759731,40660000.0,Number of items,2.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890200,Fishing vessels and factory ships,Import,592708,1114708.0,Number of items,6.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890200,Fishing vessels and factory ships,Export,170629,40000.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890310,Inflatable pleasure craft,Import,74824,19048.0,Number of items,430.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890310,Inflatable pleasure craft,Export,39213,3100.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890391,"Sailboats, with or without auxiliary motor",Import,127807,6846.0,Number of items,7.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890391,"Sailboats, with or without auxiliary motor",Export,48325,1000.0,Number of items,17.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890392,"Motorboats, other than outboard motorboats",Import,83434,20893.0,Number of items,11.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,486805,92081.0,Number of items,461.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,105000,24416.0,Number of items,7.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890400,Tugs and pusher craft,Import,1632478,1256060.0,Number of items,9.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890400,Tugs and pusher craft,Export,4688592,658000.0,Number of items,2.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890510,Dredgers,Import,2237448,60614.0,Number of items,42.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890590,"Floating docks, special function vessels nes",Import,1292081,863803.0,Number of items,16.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,941847,115998.0,Number of items,188.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890710,Inflatable rafts,Import,140430,19669.0,Number of items,522.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890710,Inflatable rafts,Export,5716,10500.0,Number of items,3.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,888917,135733.0,Number of items,18832.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,238071,111555.0,Number of items,29.0,89_ships_boats_and_other_floating_structures
Philippines,2008,890800,Vessels and other floating structures for breaking up,Import,6208,25.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890110,"Cruise ships, excursion boats, ferry boats",Import,5784500,9755366.0,Number of items,7.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890120,Tankers,Import,59923169,20195000.0,Number of items,7.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890130,Refrigerated vessels other than tankers,Import,167915,847000.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890190,Cargo vessels other than tanker or refrigerated,Import,15329248,27681000.0,Number of items,15.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890190,Cargo vessels other than tanker or refrigerated,Export,25338657,16725290.0,Number of items,5.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890200,Fishing vessels and factory ships,Import,141049,490300.0,Number of items,5.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890310,Inflatable pleasure craft,Import,44226,11935.0,Number of items,461.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890310,Inflatable pleasure craft,Export,13550,685.0,Number of items,9.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890391,"Sailboats, with or without auxiliary motor",Import,33727,54432.0,Number of items,8.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890392,"Motorboats, other than outboard motorboats",Import,52199,60003.0,Number of items,15.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,376597,73900.0,Number of items,151.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,455587,215760.0,Number of items,6.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890400,Tugs and pusher craft,Import,1743523,1076025.0,Number of items,7.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890400,Tugs and pusher craft,Export,4157430,45000.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890510,Dredgers,Import,912487,667075.0,Number of items,4824.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890590,"Floating docks, special function vessels nes",Import,321658,26725.0,Number of items,116.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890590,"Floating docks, special function vessels nes",Export,151915,39158.0,Number of items,2.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,398858,40260.0,Number of items,267.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,3972731,20000.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890710,Inflatable rafts,Import,135597,11879.0,Number of items,119.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890710,Inflatable rafts,Export,200,120.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,426937,121072.0,Number of items,6977.0,89_ships_boats_and_other_floating_structures
Philippines,2007,890800,Vessels and other floating structures for breaking up,Import,20844,4127.0,Number of items,1915.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890110,"Cruise ships, excursion boats, ferry boats",Import,36815118,3487628.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890110,"Cruise ships, excursion boats, ferry boats",Export,10677,3000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890120,Tankers,Import,12322872,2549000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890120,Tankers,Export,900000,2949000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890130,Refrigerated vessels other than tankers,Import,144507,914000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890190,Cargo vessels other than tanker or refrigerated,Import,2290879,7289000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890190,Cargo vessels other than tanker or refrigerated,Export,20024543,285641.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890200,Fishing vessels and factory ships,Import,1018135,2171864.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890200,Fishing vessels and factory ships,Export,28000,15000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890310,Inflatable pleasure craft,Import,23029,11273.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890310,Inflatable pleasure craft,Export,17600,595.0,Number of items,11.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890391,"Sailboats, with or without auxiliary motor",Import,8072,1888.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890392,"Motorboats, other than outboard motorboats",Import,37903,4871.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,1197424,296368.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,1271546,621238.0,Number of items,336.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890400,Tugs and pusher craft,Export,5880000,514000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890400,Tugs and pusher craft,Import,1991604,971140.0,Number of items,4.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890510,Dredgers,Import,182273,1170000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890520,"Floating, submersible drilling or production platform",Import,13903,1627.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890520,"Floating, submersible drilling or production platform",Export,7131500,5261000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890590,"Floating docks, special function vessels nes",Import,52297,124598.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890590,"Floating docks, special function vessels nes",Export,483915,252685.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,659466,84798.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,1427,6.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890710,Inflatable rafts,Import,43674,9708.0,Number of items,23.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890710,Inflatable rafts,Export,46766,1736.0,Number of items,1489.0,89_ships_boats_and_other_floating_structures
Philippines,2006,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,334107,86568.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2006,890800,Vessels and other floating structures for breaking up,Import,12885,3100.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890110,"Cruise ships, excursion boats, ferry boats",Import,894575,1136890.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890120,Tankers,Import,96000,16000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890130,Refrigerated vessels other than tankers,Import,132366,499000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890190,Cargo vessels other than tanker or refrigerated,Import,1614368,3994681.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890190,Cargo vessels other than tanker or refrigerated,Export,137067245,66645635.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890200,Fishing vessels and factory ships,Import,14408,92030.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890310,Inflatable pleasure craft,Import,100234,57076.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890391,"Sailboats, with or without auxiliary motor",Import,18788,15254.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890392,"Motorboats, other than outboard motorboats",Import,66843,10907.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890392,"Motorboats, other than outboard motorboats",Export,600,60.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,814504,88445.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,663180,64276.0,Number of items,175.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890400,Tugs and pusher craft,Export,41000,1800.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890400,Tugs and pusher craft,Import,72627,160780.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890510,Dredgers,Import,5500,55000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890510,Dredgers,Export,11746,12.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890590,"Floating docks, special function vessels nes",Import,137972,5992.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890590,"Floating docks, special function vessels nes",Export,37305,19238.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,818526,89136.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890710,Inflatable rafts,Import,44588,9758.0,Number of items,23.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890710,Inflatable rafts,Export,1460,141.0,Number of items,46.0,89_ships_boats_and_other_floating_structures
Philippines,2005,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,1029361,71265.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,1558,429.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2005,890800,Vessels and other floating structures for breaking up,Import,17650,5634.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890110,"Cruise ships, excursion boats, ferry boats",Import,9805,226732.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890190,Cargo vessels other than tanker or refrigerated,Import,9718498,2889436.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890190,Cargo vessels other than tanker or refrigerated,Export,80915890,95857194.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890200,Fishing vessels and factory ships,Import,474377,324572.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890310,Inflatable pleasure craft,Import,12974,1830.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890391,"Sailboats, with or without auxiliary motor",Import,28488,12356.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2004,890392,"Motorboats, other than outboard motorboats",Import,118683,28383.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2004,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,100092,2002.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,296039,56609.0,Number of items,78.0,89_ships_boats_and_other_floating_structures
Philippines,2004,890400,Tugs and pusher craft,Import,242810,533527.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2004,890510,Dredgers,Import,1142,192.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890520,"Floating, submersible drilling or production platform",Import,24058,4009.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890590,"Floating docks, special function vessels nes",Import,24240,10934.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890590,"Floating docks, special function vessels nes",Export,44854,41310.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,27189,3541.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,75376,1655.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890710,Inflatable rafts,Import,368748,28585.0,Number of items,193.0,89_ships_boats_and_other_floating_structures
Philippines,2004,890710,Inflatable rafts,Export,2910,665.0,Number of items,93.0,89_ships_boats_and_other_floating_structures
Philippines,2004,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,442633,35789.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,95495,42290.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2004,890800,Vessels and other floating structures for breaking up,Import,5411,2729.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890110,"Cruise ships, excursion boats, ferry boats",Import,3070446,17573232.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890110,"Cruise ships, excursion boats, ferry boats",Export,1250000,91500.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890120,Tankers,Import,4896420,4449000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890190,Cargo vessels other than tanker or refrigerated,Export,32150162,30120192.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890190,Cargo vessels other than tanker or refrigerated,Import,775778,4298263.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890200,Fishing vessels and factory ships,Import,4887407,180390.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890310,Inflatable pleasure craft,Import,49041,7085.0,Number of items,58.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890391,"Sailboats, with or without auxiliary motor",Import,5751,1030.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890392,"Motorboats, other than outboard motorboats",Import,128782,38024.0,Number of items,2.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,586156,112328.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,210763,77255.0,Number of items,79.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890400,Tugs and pusher craft,Import,14157,39720.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890400,Tugs and pusher craft,Export,1800000,481000.0,Number of items,4.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890510,Dredgers,Import,1032043,23050.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890590,"Floating docks, special function vessels nes",Import,81294,177613.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,12721,4857.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,432,75.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890710,Inflatable rafts,Import,115077,29878.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890710,Inflatable rafts,Export,2689,467.0,Number of items,3.0,89_ships_boats_and_other_floating_structures
Philippines,2003,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,311792,54130.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2003,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,357,10.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890110,"Cruise ships, excursion boats, ferry boats",Import,13695,181470.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890110,"Cruise ships, excursion boats, ferry boats",Export,5805000,861000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890120,Tankers,Import,2168660,1834000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890190,Cargo vessels other than tanker or refrigerated,Import,2667850,8139163.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890190,Cargo vessels other than tanker or refrigerated,Export,36271912,64814269.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890200,Fishing vessels and factory ships,Import,898584,1381703.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890310,Inflatable pleasure craft,Import,125897,14831.0,Number of items,129.0,89_ships_boats_and_other_floating_structures
Philippines,2002,890310,Inflatable pleasure craft,Export,20498,18737.0,Number of items,17.0,89_ships_boats_and_other_floating_structures
Philippines,2002,890391,"Sailboats, with or without auxiliary motor",Import,44966,9579.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890391,"Sailboats, with or without auxiliary motor",Export,98000,49812.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890392,"Motorboats, other than outboard motorboats",Import,34786,19754.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2002,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,211344,37520.0,Number of items,78.0,89_ships_boats_and_other_floating_structures
Philippines,2002,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,287720,105105.0,Number of items,40.0,89_ships_boats_and_other_floating_structures
Philippines,2002,890510,Dredgers,Import,2288186,1866621.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890510,Dredgers,Export,150,300.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890520,"Floating, submersible drilling or production platform",Import,630,8.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890590,"Floating docks, special function vessels nes",Export,58103,13585.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890590,"Floating docks, special function vessels nes",Import,103185,67547.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2002,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,15575,2142.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,34327,3703.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890710,Inflatable rafts,Import,76956,24319.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890710,Inflatable rafts,Export,298662,327303.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,466807,100785.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,46310,13717.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2002,890800,Vessels and other floating structures for breaking up,Import,190,350.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890110,"Cruise ships, excursion boats, ferry boats",Import,636550,4378850.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890110,"Cruise ships, excursion boats, ferry boats",Export,1921000,220000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890190,Cargo vessels other than tanker or refrigerated,Import,2563376,5853226.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890190,Cargo vessels other than tanker or refrigerated,Export,42819766,29574513.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890200,Fishing vessels and factory ships,Import,111640,408950.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890200,Fishing vessels and factory ships,Export,440,20.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890310,Inflatable pleasure craft,Import,62246,11398.0,Number of items,76.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890391,"Sailboats, with or without auxiliary motor",Import,53801,12662.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890391,"Sailboats, with or without auxiliary motor",Export,334416,91000.0,Number of items,11.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890392,"Motorboats, other than outboard motorboats",Import,47640,25436.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,432315,116335.0,Number of items,135.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,687783,287885.0,Number of items,107.0,89_ships_boats_and_other_floating_structures
Philippines,2001,890400,Tugs and pusher craft,Import,104120,377150.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890400,Tugs and pusher craft,Export,577500,588560.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890510,Dredgers,Import,708262,66699.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890510,Dredgers,Export,871089,642111.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890520,"Floating, submersible drilling or production platform",Import,38796,830.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890590,"Floating docks, special function vessels nes",Import,141864,5681.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890590,"Floating docks, special function vessels nes",Export,16492,18000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,171744,66013.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,83,37.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890710,Inflatable rafts,Import,198011,24875.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890710,Inflatable rafts,Export,117750,27300.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,2541236,114918.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,268981,43950.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2001,890800,Vessels and other floating structures for breaking up,Import,48196,14124.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890110,"Cruise ships, excursion boats, ferry boats",Import,296242,315614.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890110,"Cruise ships, excursion boats, ferry boats",Export,1600000,350000.0,Number of items,6.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890120,Tankers,Import,240591,698000.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890190,Cargo vessels other than tanker or refrigerated,Import,1050912,1675950.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890190,Cargo vessels other than tanker or refrigerated,Export,62796381,28686811.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890200,Fishing vessels and factory ships,Import,227629,691020.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890310,Inflatable pleasure craft,Import,87005,64041.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890310,Inflatable pleasure craft,Export,101649,38871.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890391,"Sailboats, with or without auxiliary motor",Import,32560,8065.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890391,"Sailboats, with or without auxiliary motor",Export,24452,2000.0,Number of items,1.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890392,"Motorboats, other than outboard motorboats",Import,25319,11510.0,Number of items,0.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Import,209172,100433.0,Number of items,75.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890399,"Rowing boats, canoes, pleasure boats except sail/powe",Export,70232,2250.0,Number of items,8.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890400,Tugs and pusher craft,Import,15126,49940.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890510,Dredgers,Import,7608155,2655858.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890510,Dredgers,Export,7025701,147500.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890590,"Floating docks, special function vessels nes",Import,243987,62364.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890590,"Floating docks, special function vessels nes",Export,2370304,1457580.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890600,"Warships, lifeboats, hospital ships, vessels nes",Import,145653,14417.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890600,"Warships, lifeboats, hospital ships, vessels nes",Export,11960,6898.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890710,Inflatable rafts,Export,77599,23802.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890710,Inflatable rafts,Import,216266,24933.0,Number of items,101.0,89_ships_boats_and_other_floating_structures
Philippines,2000,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Import,771935,120528.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,2000,890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",Export,358588,101200.0,No Quantity,,89_ships_boats_and_other_floating_structures
Philippines,1999,890110,"Cruise ships, excursion boats, ferry boats",Import,1207050,9565437.0,Weight in kilograms,9565437.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890120,Tankers,Import,7450559,35050000.0,Weight in kilograms,35050000.0,89_ships_boats_and_other_floating_structures
Philippines,1999,890130,Refrigerated vessels other than tankers,Import,326500,950000.0,Weight in kilograms,950000.0,89_ships_boats_and_other_floating_structures
